	ensID	symbol
35976	ENSMUSG00000058188	Olfr746
35977	ENSMUSG00000057179	Olfr747
35978	ENSMUSG00000060084	Olfr748
35979	ENSMUSG00000059069	Olfr749
35980	ENSMUSG00000086278	Olfr75-ps1
35981	ENSMUSG00000035932	Olfr750
35982	ENSMUSG00000090556	Olfr753-ps1
35983	ENSMUSG00000092340	Olfr754-ps1
35984	ENSMUSG00000092556	Olfr755-ps1
35985	ENSMUSG00000092524	Olfr756-ps1
35986	ENSMUSG00000092542	Olfr757-ps1
35987	ENSMUSG00000092396	Olfr758-ps1
35988	ENSMUSG00000092568	Olfr759-ps1
35989	ENSMUSG00000067522	Olfr76
35990	ENSMUSG00000092601	Olfr760-ps1
35991	ENSMUSG00000092615	Olfr762-ps1
35992	ENSMUSG00000063374	Olfr763
35993	ENSMUSG00000056853	Olfr765
35994	ENSMUSG00000059762	Olfr767
35995	ENSMUSG00000050198	Olfr768
35996	ENSMUSG00000042801	Olfr769
35997	ENSMUSG00000051118	Olfr77
35998	ENSMUSG00000047868	Olfr770
35999	ENSMUSG00000061367	Olfr771
36000	ENSMUSG00000096000	Olfr773
36001	ENSMUSG00000096229	Olfr774
36002	ENSMUSG00000096220	Olfr775
36003	ENSMUSG00000095483	Olfr776
36004	ENSMUSG00000062914	Olfr777
36005	ENSMUSG00000044537	Olfr779
36006	ENSMUSG00000043366	Olfr78
36007	ENSMUSG00000049573	Olfr780
36008	ENSMUSG00000095138	Olfr781
36009	ENSMUSG00000095075	Olfr782
36010	ENSMUSG00000094347	Olfr784
36011	ENSMUSG00000095696	Olfr786
36012	ENSMUSG00000096497	Olfr787
36013	ENSMUSG00000049217	Olfr788
36014	ENSMUSG00000044025	Olfr790
36015	ENSMUSG00000047626	Olfr791
36016	ENSMUSG00000094496	Olfr792
36017	ENSMUSG00000044293	Olfr794
36018	ENSMUSG00000052012	Olfr796
36019	ENSMUSG00000095002	Olfr798
36020	ENSMUSG00000094734	Olfr799
36021	ENSMUSG00000094080	Olfr8
36022	ENSMUSG00000058513	Olfr801
36023	ENSMUSG00000093866	Olfr802
36024	ENSMUSG00000046041	Olfr803
36025	ENSMUSG00000095401	Olfr804
36026	ENSMUSG00000096858	Olfr805
36027	ENSMUSG00000071065	Olfr806
36028	ENSMUSG00000050478	Olfr807
36029	ENSMUSG00000049894	Olfr808
36030	ENSMUSG00000050251	Olfr809
36031	ENSMUSG00000069421	Olfr810
36032	ENSMUSG00000063173	Olfr811
36033	ENSMUSG00000049052	Olfr812
36034	ENSMUSG00000052818	Olfr813
36035	ENSMUSG00000059134	Olfr814
36036	ENSMUSG00000061961	Olfr815
36037	ENSMUSG00000063715	Olfr816
36038	ENSMUSG00000058071	Olfr818
36039	ENSMUSG00000094295	Olfr819
36040	ENSMUSG00000048745	Olfr820
36041	ENSMUSG00000044897	Olfr821
36042	ENSMUSG00000058251	Olfr822
36043	ENSMUSG00000096747	Olfr823
36044	ENSMUSG00000095804	Olfr824
36045	ENSMUSG00000058084	Olfr825
36046	ENSMUSG00000059862	Olfr826
36047	ENSMUSG00000045559	Olfr827
36048	ENSMUSG00000078116	Olfr828
36049	ENSMUSG00000051414	Olfr829
36050	ENSMUSG00000062868	Olfr830
36051	ENSMUSG00000066914	Olfr831-ps1
36052	ENSMUSG00000095957	Olfr832
36053	ENSMUSG00000066912	Olfr833-ps1
36054	ENSMUSG00000095525	Olfr834
36055	ENSMUSG00000045204	Olfr835
36056	ENSMUSG00000059303	Olfr836
36057	ENSMUSG00000048391	Olfr843
36058	ENSMUSG00000049229	Olfr844
36059	ENSMUSG00000061614	Olfr845
36060	ENSMUSG00000058692	Olfr846
36061	ENSMUSG00000059821	Olfr847
36062	ENSMUSG00000052182	Olfr849
36063	ENSMUSG00000094535	Olfr850
36064	ENSMUSG00000052625	Olfr851
36065	ENSMUSG00000051160	Olfr853
36066	ENSMUSG00000095667	Olfr854
36067	ENSMUSG00000043087	Olfr855
36068	ENSMUSG00000094678	Olfr857
36069	ENSMUSG00000095448	Olfr859
36070	ENSMUSG00000066905	Olfr860
36071	ENSMUSG00000063842	Olfr862
36072	ENSMUSG00000050803	Olfr866
36073	ENSMUSG00000044454	Olfr867
36074	ENSMUSG00000044106	Olfr868
36075	ENSMUSG00000058491	Olfr869
36076	ENSMUSG00000066899	Olfr870
36077	ENSMUSG00000061457	Olfr871
36078	ENSMUSG00000066897	Olfr872
36079	ENSMUSG00000049028	Olfr873
36080	ENSMUSG00000063350	Olfr874
36081	ENSMUSG00000058628	Olfr875
36082	ENSMUSG00000066750	Olfr876
36083	ENSMUSG00000066749	Olfr877
36084	ENSMUSG00000066747	Olfr878
36085	ENSMUSG00000060583	Olfr881
36086	ENSMUSG00000094461	Olfr883
36087	ENSMUSG00000095893	Olfr884
36088	ENSMUSG00000096424	Olfr885
36089	ENSMUSG00000096167	Olfr887
36090	ENSMUSG00000095527	Olfr888
36091	ENSMUSG00000096356	Olfr889
36092	ENSMUSG00000096409	Olfr890
36093	ENSMUSG00000045528	Olfr891
36094	ENSMUSG00000093901	Olfr893
36095	ENSMUSG00000070311	Olfr894
36096	ENSMUSG00000096427	Olfr895
36097	ENSMUSG00000094588	Olfr898
36098	ENSMUSG00000069430	Olfr9
36099	ENSMUSG00000056600	Olfr90
36100	ENSMUSG00000052058	Olfr901
36101	ENSMUSG00000049334	Olfr902
36102	ENSMUSG00000094380	Olfr904
36103	ENSMUSG00000096794	Olfr905
36104	ENSMUSG00000039962	Olfr906
36105	ENSMUSG00000094810	Olfr907
36106	ENSMUSG00000095377	Olfr91
36107	ENSMUSG00000060114	Olfr910
36108	ENSMUSG00000062621	Olfr911-ps1
36109	ENSMUSG00000059189	Olfr913
36110	ENSMUSG00000047050	Olfr914
36111	ENSMUSG00000057444	Olfr915
36112	ENSMUSG00000094701	Olfr916
36113	ENSMUSG00000063225	Olfr917
36114	ENSMUSG00000046150	Olfr918
36115	ENSMUSG00000056961	Olfr919
36116	ENSMUSG00000096477	Olfr92
36117	ENSMUSG00000061039	Olfr920
36118	ENSMUSG00000049926	Olfr921
36119	ENSMUSG00000043911	Olfr922
36120	ENSMUSG00000044798	Olfr923
36121	ENSMUSG00000062103	Olfr924
36122	ENSMUSG00000064333	Olfr926
36123	ENSMUSG00000091601	Olfr93
36124	ENSMUSG00000063221	Olfr930
36125	ENSMUSG00000058515	Olfr933
36126	ENSMUSG00000057424	Olfr934
36127	ENSMUSG00000059595	Olfr935
36128	ENSMUSG00000095194	Olfr936
36129	ENSMUSG00000094182	Olfr937
36130	ENSMUSG00000048501	Olfr938
36131	ENSMUSG00000043827	Olfr94
36132	ENSMUSG00000094970	Olfr943
36133	ENSMUSG00000096555	Olfr944
36134	ENSMUSG00000063380	Olfr945
36135	ENSMUSG00000057349	Olfr948
36136	ENSMUSG00000049561	Olfr95
36137	ENSMUSG00000094269	Olfr951
36138	ENSMUSG00000058856	Olfr952
36139	ENSMUSG00000094745	Olfr954
36140	ENSMUSG00000063176	Olfr955
36141	ENSMUSG00000095322	Olfr957
36142	ENSMUSG00000050853	Olfr958
36143	ENSMUSG00000059366	Olfr959
36144	ENSMUSG00000064121	Olfr96
36145	ENSMUSG00000059867	Olfr960
36146	ENSMUSG00000059106	Olfr961
36147	ENSMUSG00000064110	Olfr963
36148	ENSMUSG00000095839	Olfr965
36149	ENSMUSG00000055820	Olfr967
36150	ENSMUSG00000095903	Olfr968
36151	ENSMUSG00000094254	Olfr969
36152	ENSMUSG00000058802	Olfr97
36153	ENSMUSG00000095774	Olfr970
36154	ENSMUSG00000093934	Olfr971
36155	ENSMUSG00000094449	Olfr972
36156	ENSMUSG00000051493	Olfr974
36157	ENSMUSG00000043331	Olfr975
36158	ENSMUSG00000047352	Olfr976
36159	ENSMUSG00000044292	Olfr978
36160	ENSMUSG00000059473	Olfr979
36161	ENSMUSG00000063660	Olfr98
36162	ENSMUSG00000060254	Olfr980
36163	ENSMUSG00000046678	Olfr981
36164	ENSMUSG00000049010	Olfr982
36165	ENSMUSG00000044205	Olfr983
36166	ENSMUSG00000045812	Olfr984
36167	ENSMUSG00000049073	Olfr985
36168	ENSMUSG00000051095	Olfr986
36169	ENSMUSG00000075223	Olfr987
36170	ENSMUSG00000075222	Olfr988
36171	ENSMUSG00000061972	Olfr99
36172	ENSMUSG00000082712	Olfr990-ps1
36173	ENSMUSG00000075221	Olfr992
36174	ENSMUSG00000075220	Olfr993
36175	ENSMUSG00000075219	Olfr994
36176	ENSMUSG00000075218	Olfr995
36177	ENSMUSG00000081047	Olfr997-ps1
36178	ENSMUSG00000081955	Olfr999-ps1
36179	ENSMUSG00000046160	Olig1
36180	ENSMUSG00000039830	Olig2
36181	ENSMUSG00000045591	Olig3
36182	ENSMUSG00000030162	Olr1
36183	ENSMUSG00000035069	Oma1
36184	ENSMUSG00000048368	Omd
36185	ENSMUSG00000049612	Omg
36186	ENSMUSG00000074006	Omp
36187	ENSMUSG00000066463	Omt2a
36188	ENSMUSG00000038750	Omt2b
36189	ENSMUSG00000043013	Onecut1
36190	ENSMUSG00000045991	Onecut2
36191	ENSMUSG00000045518	Onecut3
36192	ENSMUSG00000032346	Ooep
36193	ENSMUSG00000096576	Oog1
36194	ENSMUSG00000066030	Oog2
36195	ENSMUSG00000050810	Oog3
36196	ENSMUSG00000047799	Oog4
36197	ENSMUSG00000097153	Oog4
36198	ENSMUSG00000041857	Oosp1
36199	ENSMUSG00000055895	Oosp2
36200	ENSMUSG00000055933	Oosp3
36201	ENSMUSG00000038084	Opa1
36202	ENSMUSG00000052214	Opa3
36203	ENSMUSG00000050121	Opalin
36204	ENSMUSG00000062257	Opcml
36205	ENSMUSG00000031214	Ophn1
36206	ENSMUSG00000022562	Oplah
36207	ENSMUSG00000031394	Opn1mw
36208	ENSMUSG00000058831	Opn1sw
36209	ENSMUSG00000026525	Opn3
36210	ENSMUSG00000021799	Opn4
36211	ENSMUSG00000043972	Opn5
36212	ENSMUSG00000050511	Oprd1
36213	ENSMUSG00000025905	Oprk1
36214	ENSMUSG00000027584	Oprl1
36215	ENSMUSG00000000766	Oprm1
36216	ENSMUSG00000010311	Optc
36217	ENSMUSG00000026672	Optn
36218	ENSMUSG00000049686	Orai1
36219	ENSMUSG00000039747	Orai2
36220	ENSMUSG00000043964	Orai3
36221	ENSMUSG00000028587	Orc1
36222	ENSMUSG00000026037	Orc2
36223	ENSMUSG00000040044	Orc3
36224	ENSMUSG00000026761	Orc4
36225	ENSMUSG00000029012	Orc5
36226	ENSMUSG00000031697	Orc6
36227	ENSMUSG00000039196	Orm1
36228	ENSMUSG00000061540	Orm2
36229	ENSMUSG00000028359	Orm3
36230	ENSMUSG00000026097	Ormdl1
36231	ENSMUSG00000025353	Ormdl2
36232	ENSMUSG00000038150	Ormdl3
36233	ENSMUSG00000040462	Os9
36234	ENSMUSG00000024687	Osbp
36235	ENSMUSG00000020435	Osbp2
36236	ENSMUSG00000040875	Osbpl10
36237	ENSMUSG00000022807	Osbpl11
36238	ENSMUSG00000044252	Osbpl1a
36239	ENSMUSG00000039050	Osbpl2
36240	ENSMUSG00000029822	Osbpl3
36241	ENSMUSG00000037606	Osbpl5
36242	ENSMUSG00000042359	Osbpl6
36243	ENSMUSG00000038534	Osbpl7
36244	ENSMUSG00000020189	Osbpl8
36245	ENSMUSG00000028559	Osbpl9
36246	ENSMUSG00000054594	Oscar
36247	ENSMUSG00000042616	Oscp1
36248	ENSMUSG00000035399	Oser1
36249	ENSMUSG00000006289	Osgep
36250	ENSMUSG00000026096	Osgepl1
36251	ENSMUSG00000074063	Osgin1
36252	ENSMUSG00000041153	Osgin2
36253	ENSMUSG00000058755	Osm
36254	ENSMUSG00000022146	Osmr
36255	ENSMUSG00000048387	Osr1
36256	ENSMUSG00000022330	Osr2
36257	ENSMUSG00000038803	Ost4
36258	ENSMUSG00000041084	Ostc
36259	ENSMUSG00000024725	Ostf1
36260	ENSMUSG00000038280	Ostm1
36261	ENSMUSG00000052276	Ostn
36262	ENSMUSG00000031173	Otc
36263	ENSMUSG00000034990	Otoa
36264	ENSMUSG00000062372	Otof
36265	ENSMUSG00000009487	Otog
36266	ENSMUSG00000091455	Otogl
36267	ENSMUSG00000027788	Otol1
36268	ENSMUSG00000051596	Otop1
36269	ENSMUSG00000050201	Otop2
36270	ENSMUSG00000018862	Otop3
36271	ENSMUSG00000027416	Otor
36272	ENSMUSG00000044055	Otos
36273	ENSMUSG00000021685	Otp
36274	ENSMUSG00000094885	Ott
36275	ENSMUSG00000024767	Otub1
36276	ENSMUSG00000021203	Otub2
36277	ENSMUSG00000043415	Otud1
36278	ENSMUSG00000041161	Otud3
36279	ENSMUSG00000036990	Otud4
36280	ENSMUSG00000031154	Otud5
36281	ENSMUSG00000051582	Otud6a
36282	ENSMUSG00000040550	Otud6b
36283	ENSMUSG00000033510	Otud7a
36284	ENSMUSG00000038495	Otud7b
36285	ENSMUSG00000046034	Otulin
36286	ENSMUSG00000056069	Otulinl
36287	ENSMUSG00000005917	Otx1
36288	ENSMUSG00000021848	Otx2
36289	ENSMUSG00000098682	Otx2os1
36290	ENSMUSG00000038268	Ovca2
36291	ENSMUSG00000048236	Ovch2
36292	ENSMUSG00000074340	Ovgp1
36293	ENSMUSG00000024922	Ovol1
36294	ENSMUSG00000037279	Ovol2
36295	ENSMUSG00000100512	Ovol3
36296	ENSMUSG00000000959	Oxa1l
36297	ENSMUSG00000022186	Oxct1
36298	ENSMUSG00000076436	Oxct2a
36299	ENSMUSG00000076438	Oxct2b
36300	ENSMUSG00000044819	Oxgr1
36301	ENSMUSG00000039670	Oxld1
36302	ENSMUSG00000021906	Oxnad1
36303	ENSMUSG00000022307	Oxr1
36304	ENSMUSG00000021786	Oxsm
36305	ENSMUSG00000036737	Oxsr1
36306	ENSMUSG00000027301	Oxt
36307	ENSMUSG00000049112	Oxtr
36308	ENSMUSG00000020787	P2rx1
36309	ENSMUSG00000029503	P2rx2
36310	ENSMUSG00000027071	P2rx3
36311	ENSMUSG00000029470	P2rx4
36312	ENSMUSG00000005950	P2rx5
36313	ENSMUSG00000022758	P2rx6
36314	ENSMUSG00000029468	P2rx7
36315	ENSMUSG00000027765	P2ry1
36316	ENSMUSG00000050921	P2ry10
36317	ENSMUSG00000054293	P2ry10b
36318	ENSMUSG00000036353	P2ry12
36319	ENSMUSG00000036362	P2ry13
36320	ENSMUSG00000036381	P2ry14
36321	ENSMUSG00000032860	P2ry2
36322	ENSMUSG00000044359	P2ry4
36323	ENSMUSG00000048779	P2ry6
36324	ENSMUSG00000028641	P3h1
36325	ENSMUSG00000038168	P3h2
36326	ENSMUSG00000023191	P3h3
36327	ENSMUSG00000006931	P3h4
36328	ENSMUSG00000019916	P4ha1
36329	ENSMUSG00000018906	P4ha2
36330	ENSMUSG00000051048	P4ha3
36331	ENSMUSG00000025130	P4hb
36332	ENSMUSG00000006675	P4htm
36333	ENSMUSG00000025364	Pa2g4
36334	ENSMUSG00000022283	Pabpc1
36335	ENSMUSG00000054582	Pabpc1l
36336	ENSMUSG00000086524	Pabpc1l2a-ps
36337	ENSMUSG00000084842	Pabpc1l2b-ps
36338	ENSMUSG00000051732	Pabpc2
36339	ENSMUSG00000011257	Pabpc4
36340	ENSMUSG00000090919	Pabpc4l
36341	ENSMUSG00000034732	Pabpc5
36342	ENSMUSG00000046173	Pabpc6
36343	ENSMUSG00000022194	Pabpn1
36344	ENSMUSG00000069867	Pabpn1l
36345	ENSMUSG00000037196	Pacrg
36346	ENSMUSG00000024855	Pacs1
36347	ENSMUSG00000021143	Pacs2
36348	ENSMUSG00000040276	Pacsin1
36349	ENSMUSG00000016664	Pacsin2
36350	ENSMUSG00000027257	Pacsin3
36351	ENSMUSG00000025329	Padi1
36352	ENSMUSG00000028927	Padi2
36353	ENSMUSG00000025328	Padi3
36354	ENSMUSG00000025330	Padi4
36355	ENSMUSG00000040935	Padi6
36356	ENSMUSG00000003437	Paf1
36357	ENSMUSG00000020745	Pafah1b1
36358	ENSMUSG00000097041	Pafah1b1-ps1
36359	ENSMUSG00000003131	Pafah1b2
36360	ENSMUSG00000005447	Pafah1b3
36361	ENSMUSG00000037366	Pafah2
36362	ENSMUSG00000027508	Pag1
36363	ENSMUSG00000030680	Pagr1a
36364	ENSMUSG00000092534	Pagr1b
36365	ENSMUSG00000020051	Pah
36366	ENSMUSG00000029247	Paics
36367	ENSMUSG00000025451	Paip1
36368	ENSMUSG00000037058	Paip2
36369	ENSMUSG00000045896	Paip2b
36370	ENSMUSG00000030774	Pak1
36371	ENSMUSG00000038683	Pak1ip1
36372	ENSMUSG00000022781	Pak2
36373	ENSMUSG00000031284	Pak3
36374	ENSMUSG00000030602	Pak4
36375	ENSMUSG00000074923	Pak6
36376	ENSMUSG00000039913	Pak7
36377	ENSMUSG00000089945	Pakap
36378	ENSMUSG00000044702	Palb2
36379	ENSMUSG00000020092	Pald1
36380	ENSMUSG00000058056	Palld
36381	ENSMUSG00000035863	Palm
36382	ENSMUSG00000090053	Palm2
36383	ENSMUSG00000047986	Palm3
36384	ENSMUSG00000033377	Palmd
36385	ENSMUSG00000026335	Pam
36386	ENSMUSG00000014301	Pam16
36387	ENSMUSG00000027188	Pamr1
36388	ENSMUSG00000005682	Pan2
36389	ENSMUSG00000029647	Pan3
36390	ENSMUSG00000097814	Panct2
36391	ENSMUSG00000033610	Pank1
36392	ENSMUSG00000037514	Pank2
36393	ENSMUSG00000018846	Pank3
36394	ENSMUSG00000029056	Pank4
36395	ENSMUSG00000060424	Pantr1
36396	ENSMUSG00000097063	Pantr2
36397	ENSMUSG00000031934	Panx1
36398	ENSMUSG00000058441	Panx2
36399	ENSMUSG00000011118	Panx3
36400	ENSMUSG00000025464	Paox
36401	ENSMUSG00000021223	Papln
36402	ENSMUSG00000021111	Papola
36403	ENSMUSG00000074817	Papolb
36404	ENSMUSG00000020273	Papolg
36405	ENSMUSG00000028370	Pappa
36406	ENSMUSG00000073530	Pappa2
36407	ENSMUSG00000028032	Papss1
36408	ENSMUSG00000024899	Papss2
36409	ENSMUSG00000055725	Paqr3
36410	ENSMUSG00000023909	Paqr4
36411	ENSMUSG00000032278	Paqr5
36412	ENSMUSG00000041423	Paqr6
36413	ENSMUSG00000037348	Paqr7
36414	ENSMUSG00000025931	Paqr8
36415	ENSMUSG00000064225	Paqr9
36416	ENSMUSG00000025812	Pard3
36417	ENSMUSG00000052062	Pard3b
36418	ENSMUSG00000085842	Pard3bos1
36419	ENSMUSG00000085019	Pard3bos2
36420	ENSMUSG00000085400	Pard3bos3
36421	ENSMUSG00000005699	Pard6a
36422	ENSMUSG00000044641	Pard6b
36423	ENSMUSG00000056214	Pard6g
36424	ENSMUSG00000021911	Parg
36425	ENSMUSG00000028964	Park7
36426	ENSMUSG00000033918	Parl
36427	ENSMUSG00000034981	Parm1
36428	ENSMUSG00000022685	Parn
36429	ENSMUSG00000026496	Parp1
36430	ENSMUSG00000063268	Parp10
36431	ENSMUSG00000037997	Parp11
36432	ENSMUSG00000038507	Parp12
36433	ENSMUSG00000034422	Parp14
36434	ENSMUSG00000032392	Parp16
36435	ENSMUSG00000036023	Parp2
36436	ENSMUSG00000023249	Parp3
36437	ENSMUSG00000054509	Parp4
36438	ENSMUSG00000025237	Parp6
36439	ENSMUSG00000021725	Parp8
36440	ENSMUSG00000022906	Parp9
36441	ENSMUSG00000035365	Parpbp
36442	ENSMUSG00000043572	Pars2
36443	ENSMUSG00000030770	Parva
36444	ENSMUSG00000085049	Parvaos
36445	ENSMUSG00000022438	Parvb
36446	ENSMUSG00000022439	Parvg
36447	ENSMUSG00000026274	Pask
36448	ENSMUSG00000091215	Pate1
36449	ENSMUSG00000074452	Pate2
36450	ENSMUSG00000094995	Pate3
36451	ENSMUSG00000032099	Pate4
36452	ENSMUSG00000061859	Patj
36453	ENSMUSG00000046139	Patl1
36454	ENSMUSG00000027233	Patl2
36455	ENSMUSG00000020453	Patz1
36456	ENSMUSG00000102424	Paupar
36457	ENSMUSG00000035873	Pawr
36458	ENSMUSG00000037034	Pax1
36459	ENSMUSG00000004231	Pax2
36460	ENSMUSG00000004872	Pax3
36461	ENSMUSG00000029706	Pax4
36462	ENSMUSG00000014030	Pax5
36463	ENSMUSG00000027168	Pax6
36464	ENSMUSG00000086029	Pax6os1
36465	ENSMUSG00000028736	Pax7
36466	ENSMUSG00000026976	Pax8
36467	ENSMUSG00000001497	Pax9
36468	ENSMUSG00000022974	Paxbp1
36469	ENSMUSG00000002221	Paxip1
36470	ENSMUSG00000047617	Paxx
36471	ENSMUSG00000031226	Pbdc1
36472	ENSMUSG00000022033	Pbk
36473	ENSMUSG00000020072	Pbld2
36474	ENSMUSG00000047104	Pbp2
36475	ENSMUSG00000042323	Pbrm1
36476	ENSMUSG00000000003	Pbsn
36477	ENSMUSG00000052534	Pbx1
36478	ENSMUSG00000034673	Pbx2
36479	ENSMUSG00000038718	Pbx3
36480	ENSMUSG00000031860	Pbx4
36481	ENSMUSG00000042613	Pbxip1
36482	ENSMUSG00000044375	Pcare
36483	ENSMUSG00000020098	Pcbd1
36484	ENSMUSG00000021496	Pcbd2
36485	ENSMUSG00000051695	Pcbp1
36486	ENSMUSG00000056851	Pcbp2
36487	ENSMUSG00000001120	Pcbp3
36488	ENSMUSG00000023495	Pcbp4
36489	ENSMUSG00000041650	Pcca
36490	ENSMUSG00000032527	Pccb
36491	ENSMUSG00000051375	Pcdh1
36492	ENSMUSG00000049100	Pcdh10
36493	ENSMUSG00000034755	Pcdh11x
36494	ENSMUSG00000024440	Pcdh12
36495	ENSMUSG00000052613	Pcdh15
36496	ENSMUSG00000035566	Pcdh17
36497	ENSMUSG00000037892	Pcdh18
36498	ENSMUSG00000051323	Pcdh19
36499	ENSMUSG00000050505	Pcdh20
36500	ENSMUSG00000029108	Pcdh7
36501	ENSMUSG00000036422	Pcdh8
36502	ENSMUSG00000055421	Pcdh9
36503	ENSMUSG00000103442	Pcdha1
36504	ENSMUSG00000007440	Pcdha11
36505	ENSMUSG00000102206	Pcdha11
36506	ENSMUSG00000103310	Pcdha12
36507	ENSMUSG00000104148	Pcdha2
36508	ENSMUSG00000102312	Pcdha3
36509	ENSMUSG00000104252	Pcdha4
36510	ENSMUSG00000103092	Pcdha5
36511	ENSMUSG00000103707	Pcdha6
36512	ENSMUSG00000104318	Pcdha7
36513	ENSMUSG00000103800	Pcdha8
36514	ENSMUSG00000103770	Pcdha9
36515	ENSMUSG00000103255	Pcdhac1
36516	ENSMUSG00000102697	Pcdhac2
36517	ENSMUSG00000051663	Pcdhb1
36518	ENSMUSG00000045657	Pcdhb10
36519	ENSMUSG00000051486	Pcdhb11
36520	ENSMUSG00000043458	Pcdhb12
36521	ENSMUSG00000047307	Pcdhb13
36522	ENSMUSG00000044043	Pcdhb14
36523	ENSMUSG00000047033	Pcdhb15
36524	ENSMUSG00000047910	Pcdhb16
36525	ENSMUSG00000046387	Pcdhb17
36526	ENSMUSG00000048347	Pcdhb18
36527	ENSMUSG00000043313	Pcdhb19
36528	ENSMUSG00000051599	Pcdhb2
36529	ENSMUSG00000046191	Pcdhb20
36530	ENSMUSG00000044022	Pcdhb21
36531	ENSMUSG00000073591	Pcdhb22
36532	ENSMUSG00000045498	Pcdhb3
36533	ENSMUSG00000045689	Pcdhb4
36534	ENSMUSG00000063687	Pcdhb5
36535	ENSMUSG00000051678	Pcdhb6
36536	ENSMUSG00000045062	Pcdhb7
36537	ENSMUSG00000045876	Pcdhb8
36538	ENSMUSG00000051242	Pcdhb9
36539	ENSMUSG00000103144	Pcdhga1
36540	ENSMUSG00000102222	Pcdhga10
36541	ENSMUSG00000102742	Pcdhga11
36542	ENSMUSG00000102428	Pcdhga12
36543	ENSMUSG00000103332	Pcdhga2
36544	ENSMUSG00000104346	Pcdhga3
36545	ENSMUSG00000103677	Pcdhga4
36546	ENSMUSG00000103567	Pcdhga5
36547	ENSMUSG00000103793	Pcdhga6
36548	ENSMUSG00000103472	Pcdhga7
36549	ENSMUSG00000103897	Pcdhga8
36550	ENSMUSG00000102440	Pcdhga9
36551	ENSMUSG00000103037	Pcdhgb1
36552	ENSMUSG00000102748	Pcdhgb2
36553	ENSMUSG00000103585	Pcdhgb4
36554	ENSMUSG00000103749	Pcdhgb5
36555	ENSMUSG00000103088	Pcdhgb6
36556	ENSMUSG00000104063	Pcdhgb7
36557	ENSMUSG00000103081	Pcdhgb8
36558	ENSMUSG00000102918	Pcdhgc3
36559	ENSMUSG00000023036	Pcdhgc4
36560	ENSMUSG00000102543	Pcdhgc5
36561	ENSMUSG00000037773	Pced1a
36562	ENSMUSG00000044250	Pced1b
36563	ENSMUSG00000101387	Pced1c-ps
36564	ENSMUSG00000041328	Pcf11
36565	ENSMUSG00000069678	Pcgf1
36566	ENSMUSG00000018537	Pcgf2
36567	ENSMUSG00000033623	Pcgf3
36568	ENSMUSG00000024805	Pcgf5
36569	ENSMUSG00000025050	Pcgf6
36570	ENSMUSG00000038542	Pcid2
36571	ENSMUSG00000039849	Pcif1
36572	ENSMUSG00000027513	Pck1
36573	ENSMUSG00000040618	Pck2
36574	ENSMUSG00000040204	Pclaf
36575	ENSMUSG00000061601	Pclo
36576	ENSMUSG00000031592	Pcm1
36577	ENSMUSG00000019795	Pcmt1
36578	ENSMUSG00000051285	Pcmtd1
36579	ENSMUSG00000027589	Pcmtd2
36580	ENSMUSG00000027342	Pcna
36581	ENSMUSG00000083682	Pcna-ps1
36582	ENSMUSG00000067608	Pcna-ps2
36583	ENSMUSG00000071533	Pcnp
36584	ENSMUSG00000001151	Pcnt
36585	ENSMUSG00000021140	Pcnx
36586	ENSMUSG00000060212	Pcnx2
36587	ENSMUSG00000054874	Pcnx3
36588	ENSMUSG00000034501	Pcnx4
36589	ENSMUSG00000029718	Pcolce
36590	ENSMUSG00000015354	Pcolce2
36591	ENSMUSG00000004630	Pcp2
36592	ENSMUSG00000090223	Pcp4
36593	ENSMUSG00000038370	Pcp4l1
36594	ENSMUSG00000021587	Pcsk1
36595	ENSMUSG00000039278	Pcsk1n
36596	ENSMUSG00000027419	Pcsk2
36597	ENSMUSG00000086171	Pcsk2os1
36598	ENSMUSG00000087115	Pcsk2os2
36599	ENSMUSG00000020131	Pcsk4
36600	ENSMUSG00000024713	Pcsk5
36601	ENSMUSG00000030513	Pcsk6
36602	ENSMUSG00000035382	Pcsk7
36603	ENSMUSG00000044254	Pcsk9
36604	ENSMUSG00000020553	Pctp
36605	ENSMUSG00000024892	Pcx
36606	ENSMUSG00000029998	Pcyox1
36607	ENSMUSG00000024579	Pcyox1l
36608	ENSMUSG00000005615	Pcyt1a
36609	ENSMUSG00000035246	Pcyt1b
36610	ENSMUSG00000025137	Pcyt2
36611	ENSMUSG00000029623	Pdap1
36612	ENSMUSG00000006007	Pdc
36613	ENSMUSG00000026285	Pdcd1
36614	ENSMUSG00000027835	Pdcd10
36615	ENSMUSG00000025047	Pdcd11
36616	ENSMUSG00000016498	Pdcd1lg2
36617	ENSMUSG00000014771	Pdcd2
36618	ENSMUSG00000002635	Pdcd2l
36619	ENSMUSG00000024975	Pdcd4
36620	ENSMUSG00000030417	Pdcd5
36621	ENSMUSG00000102824	Pdcd5-ps
36622	ENSMUSG00000021576	Pdcd6
36623	ENSMUSG00000032504	Pdcd6ip
36624	ENSMUSG00000041837	Pdcd7
36625	ENSMUSG00000009030	Pdcl
36626	ENSMUSG00000029235	Pdcl2
36627	ENSMUSG00000026078	Pdcl3
36628	ENSMUSG00000023868	Pde10a
36629	ENSMUSG00000075270	Pde11a
36630	ENSMUSG00000043702	Pde12
36631	ENSMUSG00000059173	Pde1a
36632	ENSMUSG00000022489	Pde1b
36633	ENSMUSG00000004347	Pde1c
36634	ENSMUSG00000041741	Pde3a
